ndvi,temperature,rainfall,humidity,yield_tph
0.752,20.45,196.32,66.43,3.4
0.407,28.89,150.63,88.91,2.31
0.436,21.53,111.23,65.92,1.61
0.283,24.82,190.78,89.75,1.96
0.727,30.59,78.57,55.41,2.82
0.335,30.06,119.86,86.6,2.14
0.553,35.0,159.02,68.97,2.55
0.53,30.28,153.22,54.05,2.82
0.698,24.51,114.53,67.33,3.0
0.463,26.88,199.4,80.89,2.62
0.328,23.05,129.43,82.38,1.52
0.461,29.05,168.27,68.67,2.33
0.276,33.75,191.85,67.93,2.18
0.416,33.01,68.74,83.07,1.78
0.597,34.38,71.86,84.31,2.58
0.281,22.94,133.31,82.15,2.35
0.794,22.22,160.94,45.64,3.64
0.545,35.26,79.07,80.51,2.48
0.415,25.42,115.77,68.37,2.28
0.709,34.22,50.73,54.09,2.25
0.326,25.15,142.97,46.79,2.06
0.427,24.74,111.23,80.07,2.26
0.765,30.12,160.08,87.66,3.67
0.382,23.26,127.37,88.75,2.06
0.653,24.92,172.85,76.21,3.14
0.295,20.8,113.07,50.74,1.8
0.543,27.72,133.57,49.53,2.85
0.612,32.03,168.9,47.27,3.22
0.365,21.85,119.72,88.33,1.92
0.43,24.09,120.11,71.93,2.35
0.553,25.35,179.5,82.94,2.8
0.574,35.22,84.17,55.3,2.33
0.335,32.62,63.81,78.1,1.21
0.476,25.82,176.02,59.9,2.59
0.8,22.47,129.89,64.02,3.63
0.427,32.33,141.28,55.43,1.93
0.682,31.24,154.78,73.65,3.39
0.361,30.89,107.07,75.98,1.89
0.504,29.35,83.23,50.13,2.36
0.535,24.92,61.94,45.38,2.53
0.578,35.44,84.22,80.89,2.74
0.645,30.92,124.38,52.35,3.0
0.688,35.21,181.71,56.08,3.6
0.635,32.03,129.04,59.09,3.11
0.694,31.87,63.23,70.02,2.72
0.737,31.94,197.16,56.72,3.78
0.429,24.99,195.25,66.89,2.04
0.705,23.8,155.06,48.05,3.56
0.536,26.42,65.4,73.45,2.44
0.393,35.6,198.74,75.85,2.47
0.345,32.12,193.09,48.47,1.96
0.67,35.54,194.74,78.96,3.15
0.6,32.0,173.58,88.58,3.26
0.289,21.93,161.01,88.81,2.16
0.573,22.05,109.46,46.5,2.74
0.275,29.73,176.75,79.54,1.84
0.465,23.79,61.6,55.33,2.01
0.564,35.68,128.05,65.53,2.9
0.608,29.34,72.4,71.45,2.97
0.337,32.05,171.6,71.97,1.97
0.275,29.64,85.73,58.76,1.91
0.567,29.93,171.89,50.02,2.54
0.7,35.29,61.4,82.85,2.28
0.688,33.78,163.92,70.57,3.24
0.448,27.1,88.22,77.03,1.99
0.567,24.26,104.13,54.21,2.78
0.645,22.99,183.5,81.69,3.14
0.73,25.62,64.77,52.52,2.96
0.52,33.41,165.01,69.82,2.6
0.732,35.61,55.45,60.76,2.4
0.425,23.02,116.98,79.49,2.07
0.371,27.19,193.36,53.67,2.31
0.412,29.21,54.49,62.36,1.67
0.651,28.35,61.9,78.24,2.8
0.737,24.68,81.74,60.21,3.45
0.509,29.0,134.19,73.68,2.67
0.633,32.67,184.65,60.76,3.32
0.326,29.83,173.85,83.28,1.82
0.529,23.88,116.15,47.03,1.84
0.489,35.15,117.53,49.02,2.4
0.487,27.57,178.56,56.99,2.53
0.353,29.45,142.99,56.37,1.98
0.593,23.1,151.76,70.02,2.87
0.62,25.1,120.26,84.32,2.43
0.6,23.78,195.92,60.81,2.89
0.659,32.21,150.99,80.21,2.86
0.502,26.26,190.69,89.16,2.56
0.719,31.61,103.84,85.14,2.99
0.564,29.4,144.24,53.42,2.96
0.735,28.29,66.9,80.25,3.07
0.476,31.87,106.05,66.27,2.11
0.635,26.44,121.29,53.32,2.55
0.358,31.68,51.42,63.18,1.43
0.296,24.38,89.34,86.22,1.7
0.762,22.56,84.9,60.98,3.17
0.454,30.96,155.33,51.2,2.2
0.275,30.16,82.22,80.91,1.69
0.59,24.64,89.03,85.66,2.38
0.763,27.53,163.85,84.9,3.73
0.673,22.01,198.91,81.21,3.6
0.793,26.88,93.29,79.28,3.22
0.764,35.95,134.75,88.47,3.27
0.501,25.18,128.77,61.27,1.9
0.379,28.87,90.2,73.3,1.68
0.286,25.63,71.27,70.41,1.53
0.4,21.12,167.88,67.28,2.22
0.598,31.64,50.7,51.23,2.61
0.751,26.31,81.45,63.65,2.64
0.251,35.81,67.45,66.6,1.22
0.7,31.78,52.19,85.32,2.65
0.67,33.05,133.32,79.99,3.2
0.63,25.0,158.49,50.73,2.6
0.32,29.35,54.23,52.87,1.75
0.279,33.25,125.42,60.49,1.75
0.655,32.3,163.09,52.28,3.27
0.603,21.47,183.76,51.86,3.42
0.453,21.87,84.54,59.26,2.09
0.44,33.65,153.95,47.34,2.59
0.268,28.9,56.65,48.0,1.68
0.796,21.77,111.24,55.8,3.27
0.71,33.68,104.73,68.47,3.07
0.786,22.26,134.87,73.45,3.53
0.7,29.33,177.83,88.43,3.57
0.502,21.32,180.83,63.85,2.53
0.715,24.72,126.93,70.37,3.08
0.359,29.54,196.7,76.21,2.48
0.62,21.68,121.45,63.52,2.92
0.38,34.71,82.8,52.61,1.98
0.466,31.79,50.36,61.53,1.92
0.729,35.05,72.94,81.73,2.93
0.484,22.31,56.78,76.03,1.91
0.742,21.89,115.77,66.79,3.12
0.58,27.06,87.15,89.26,2.35
0.412,32.44,162.76,51.69,2.42
0.393,32.49,127.08,74.97,2.29
0.252,26.31,127.19,52.95,1.68
0.565,25.12,198.23,87.57,2.89
0.711,34.98,93.54,75.78,3.37
0.374,25.39,170.2,65.48,2.5
0.514,21.62,185.98,53.94,2.71
0.791,31.07,167.04,73.01,3.91
0.466,33.54,88.44,83.69,2.57
0.766,21.47,88.28,72.87,3.34
0.705,33.06,107.03,68.3,2.83
0.522,20.77,82.45,80.95,2.44
0.599,24.45,153.25,76.38,3.02
0.286,35.98,141.1,66.22,1.57
0.534,30.76,164.53,61.64,2.76
0.668,22.92,132.9,75.85,2.95
0.377,34.9,167.45,86.32,2.39
0.278,23.71,145.67,51.61,2.42
0.266,34.34,120.61,89.6,1.18
0.338,33.31,189.99,59.06,2.55
0.381,28.08,115.32,55.1,1.99
0.693,31.8,80.81,56.09,2.91
0.503,23.63,112.4,58.3,2.42
0.545,23.71,197.8,89.76,2.58
0.422,33.44,119.97,56.16,2.16
0.414,29.4,71.02,87.68,2.01
0.554,24.42,130.55,73.22,2.85
0.66,31.39,108.72,64.9,2.82
0.349,29.96,84.28,71.23,1.63
0.489,27.8,80.54,74.92,2.29
0.604,23.03,136.67,82.93,3.13
0.778,22.11,186.76,63.27,4.17
0.398,20.98,150.29,79.12,2.67
0.466,23.3,61.28,71.53,1.46
0.563,32.87,75.35,69.01,2.36
0.328,34.27,147.08,67.12,2.17
0.586,22.14,111.21,73.45,2.73
0.786,31.53,199.58,77.42,4.07
0.4,26.05,93.55,82.16,1.96
0.514,24.63,63.29,89.94,2.36
0.315,20.02,129.69,80.37,2.04
0.535,27.88,174.4,72.42,2.68
0.784,30.28,123.18,63.4,3.16
0.548,30.69,166.51,82.89,2.63
0.367,27.98,50.21,63.79,1.56
0.421,31.95,81.17,79.79,1.85
0.595,33.26,66.0,63.34,2.5
0.721,31.99,158.34,88.06,3.57
0.499,33.9,194.23,74.38,2.68
0.52,20.5,114.28,56.49,2.26
0.695,20.55,183.0,77.84,3.49
0.308,25.36,139.1,57.88,1.73
0.773,24.27,189.89,88.55,3.82
0.506,29.48,75.4,67.35,2.0
0.432,30.75,182.4,84.68,2.26
0.678,22.26,190.76,74.81,3.56
0.391,31.59,194.45,51.61,2.67
0.331,30.8,84.06,86.41,1.89
0.392,27.08,119.56,46.45,2.37
0.62,33.55,94.96,80.92,2.76
0.305,22.74,191.11,69.4,2.25
0.498,32.08,154.94,60.57,2.37
0.38,25.65,183.12,84.6,2.44
0.55,28.97,187.22,79.66,2.62
0.326,29.08,101.43,59.06,1.53
0.676,34.69,119.72,49.72,2.83
0.758,31.3,150.84,59.92,3.99
0.426,27.08,181.21,54.57,2.39
0.445,32.84,116.39,59.67,2.11
0.579,32.86,175.58,54.37,2.62
0.656,31.01,186.1,78.17,3.34
0.282,22.36,113.0,65.44,1.74
0.621,31.34,109.64,67.29,2.17
0.698,29.34,154.77,50.83,3.2
0.686,26.69,189.18,79.12,3.22
0.491,24.86,187.53,65.9,2.86
0.703,32.53,118.73,70.6,2.65
0.551,23.36,73.85,53.19,2.38
0.353,24.1,199.3,53.24,2.49
0.407,26.15,53.39,70.1,1.4
0.576,26.39,106.08,69.1,2.79
0.554,31.07,151.17,52.18,2.73
0.691,29.42,81.42,81.49,2.44
0.643,24.17,170.69,69.79,2.63
0.367,24.27,50.17,85.72,1.44
0.469,33.1,181.37,53.27,3.04
0.678,32.74,115.18,80.09,2.89
0.502,30.25,187.73,51.68,2.81
0.374,33.11,159.74,66.76,1.84
0.765,27.36,63.97,89.56,2.87
0.497,23.76,71.65,89.41,2.23
0.42,26.86,74.99,72.24,2.22
0.531,33.66,123.35,81.37,2.79
0.416,24.07,174.49,62.72,2.57
0.399,23.55,146.27,70.81,2.66
0.614,33.25,133.95,52.55,2.53
0.687,24.16,122.78,66.32,3.05
0.475,22.61,175.8,48.53,2.8
0.339,26.44,95.02,47.02,1.56
0.512,30.5,196.99,59.56,3.23
0.471,32.51,78.21,72.98,2.05
0.49,25.04,89.48,71.41,2.14
0.382,24.39,142.3,84.83,2.17
0.673,34.22,193.69,68.31,3.41
0.361,21.67,135.23,76.36,1.83
0.271,32.11,123.14,67.57,1.82
0.635,20.54,170.11,81.04,3.12
0.658,32.78,70.53,49.11,2.57
0.381,26.7,149.02,68.2,1.85
0.345,35.75,59.41,55.26,1.39
0.569,32.87,75.58,55.06,2.32
0.756,29.13,90.11,59.47,3.1
0.39,28.77,181.96,48.86,2.41
0.547,23.03,117.23,54.81,2.81
0.395,28.56,115.76,79.05,2.05
0.658,30.1,94.76,88.98,2.97
0.507,29.4,117.88,82.41,2.38
0.458,27.2,152.38,48.53,2.91
0.611,25.52,92.2,89.8,2.7
0.542,31.3,172.5,67.36,2.84
0.361,35.44,82.27,66.73,2.0
0.479,30.62,162.76,46.78,2.73
0.776,30.21,71.11,85.93,3.27
0.691,33.26,106.22,75.98,3.35
0.532,23.82,121.26,57.13,1.92
0.613,25.52,175.95,48.91,3.25
0.328,35.87,136.0,87.38,1.84
0.477,32.19,137.23,67.28,2.35
0.742,33.72,157.87,48.19,3.4
0.353,24.88,82.18,77.89,1.62
0.79,23.35,135.96,58.89,3.63
0.716,29.96,130.34,80.31,2.72
0.627,35.03,198.94,51.37,3.39
0.455,27.56,180.22,50.77,2.99
0.301,24.53,147.27,71.32,1.97
0.412,31.09,126.03,88.26,2.45
0.658,28.76,155.81,80.52,2.35
0.482,35.22,105.54,68.0,2.35
0.692,35.06,90.08,45.51,3.31
0.369,27.53,123.91,53.18,1.59
0.703,35.72,57.88,74.65,2.94
0.723,22.4,187.77,85.1,3.79
0.647,21.61,192.96,46.36,3.16
0.362,26.18,71.5,71.3,1.67
0.373,25.83,175.49,85.39,1.98
0.285,21.78,65.59,51.51,1.29
0.278,28.32,184.55,84.38,1.44
0.656,21.23,161.54,77.94,3.05
0.52,34.37,195.78,47.61,3.1
0.669,25.65,133.79,75.73,3.47
0.406,20.08,193.8,81.27,2.47
0.44,29.68,64.0,77.72,1.76
0.742,22.58,120.24,61.57,3.48
0.799,32.3,73.5,53.08,2.91
0.306,23.14,67.76,57.99,1.34
0.679,30.67,162.04,71.26,2.83
0.556,25.02,65.98,63.5,2.27
0.253,33.7,97.62,57.26,1.62
0.589,35.61,65.58,52.07,2.55
0.404,31.0,51.7,64.72,1.84
0.443,27.99,121.99,55.56,2.46
0.783,22.1,85.55,83.88,3.34
0.658,20.84,125.62,60.57,2.82
0.28,30.87,136.47,53.91,1.53
0.625,30.43,145.2,76.49,2.85
0.257,21.77,106.94,71.46,1.79
0.737,34.97,81.96,58.72,2.94
0.578,25.91,110.51,66.4,2.65
0.597,29.64,104.35,88.43,2.37
0.259,32.53,74.93,48.77,1.7
0.296,30.21,199.87,74.4,2.38
0.539,28.1,131.85,46.44,2.39
0.46,25.13,130.97,50.5,2.2
0.7,28.24,181.34,46.8,3.45
0.406,21.93,193.8,55.68,2.47
0.47,24.02,194.24,47.48,2.83
0.316,20.58,132.08,84.89,1.89
0.527,23.98,146.94,82.25,2.49
0.775,32.65,164.62,60.81,3.25
0.396,27.0,100.62,50.48,2.24
0.685,27.65,59.02,49.47,3.12
0.34,25.7,142.13,69.78,1.92
0.737,28.34,145.2,76.51,3.48
0.532,31.46,58.63,58.57,2.13
0.319,28.71,197.61,58.63,2.45
0.68,23.26,56.24,77.54,2.5
0.738,30.72,135.36,61.06,2.93
0.33,35.34,57.1,46.13,1.33
0.315,22.21,108.86,82.67,1.78
0.388,30.71,60.54,54.73,2.02
0.533,26.35,189.73,74.01,2.77
0.773,27.64,168.46,48.85,3.54
0.723,22.01,106.61,45.1,3.16
0.429,21.73,187.53,60.36,2.6
0.27,30.82,144.73,85.12,1.68
0.578,34.18,190.06,74.12,3.07
0.566,29.28,67.09,67.58,2.42
0.383,35.72,177.2,67.91,2.37
0.582,20.33,171.05,55.08,2.92
0.79,34.79,95.88,84.22,2.85
0.329,31.89,83.87,72.18,1.69
0.423,21.78,131.32,68.69,2.41
0.716,34.36,103.3,75.06,2.75
0.338,24.41,134.73,80.0,2.11
0.321,32.98,139.09,46.4,1.69
0.345,26.8,199.38,59.46,2.83
0.673,25.64,134.18,71.97,2.92
0.32,23.36,162.91,55.99,1.92
0.3,23.3,193.14,80.85,2.13
0.595,30.63,181.21,52.78,2.81
0.672,21.08,173.5,49.94,2.89
0.666,29.43,61.93,50.12,2.48
0.488,24.9,52.51,51.99,1.87
0.754,34.64,91.0,45.1,3.28
0.333,32.92,133.81,79.8,1.97
0.493,22.28,105.52,45.12,2.13
0.453,24.61,86.67,52.81,1.73
0.55,27.7,189.79,71.65,3.16
0.356,20.74,193.37,50.65,2.43
0.331,32.82,64.04,52.52,1.33
0.791,25.12,131.32,66.45,3.09
0.416,28.86,177.83,54.38,1.98
0.525,22.38,73.51,83.1,1.98
0.754,33.64,198.53,88.5,3.7
0.416,35.4,171.33,71.36,2.5
0.452,32.68,144.75,64.34,2.64
0.56,34.15,190.61,66.58,2.99
0.287,29.16,171.09,80.0,2.19
0.263,24.41,162.29,48.22,1.65
0.598,23.7,116.41,89.27,2.63
0.454,22.49,148.68,74.81,2.06
0.294,32.24,117.06,61.23,2.14
0.408,34.37,181.94,75.2,2.84
0.631,22.89,114.9,56.1,2.59
0.668,25.35,50.79,73.61,2.7
0.528,32.11,126.56,57.76,2.2
0.371,31.98,151.88,49.71,2.59
0.712,31.71,118.17,72.1,3.19
0.364,23.09,171.85,70.62,1.75
0.666,31.9,158.32,53.81,3.37
0.334,33.19,124.83,85.71,2.16
0.764,30.23,55.03,70.91,2.89
0.675,32.43,168.42,77.65,3.33
0.526,30.05,186.07,49.74,2.62
0.489,27.58,129.96,47.3,2.74
0.565,21.32,156.73,54.29,2.89
0.614,27.31,99.44,77.75,2.6
0.557,30.73,121.48,64.41,2.34
0.633,35.69,141.38,76.13,2.85
0.298,34.36,100.19,78.52,1.29
0.479,28.41,121.35,61.01,2.5
0.664,22.84,79.36,88.04,2.75
0.491,29.68,119.92,59.65,2.9
0.784,21.31,158.97,66.33,3.04
0.544,24.89,68.55,79.84,2.23
0.421,31.84,136.84,62.77,2.34
0.741,25.68,69.09,45.62,3.4
0.482,27.47,83.78,64.52,2.06
0.55,28.79,123.2,80.77,2.57
0.603,21.76,185.29,80.58,3.08
0.721,21.08,90.68,70.66,3.0
0.365,28.38,154.33,64.65,1.88
0.731,29.81,96.11,78.52,3.28
0.566,28.38,194.13,71.2,3.09
0.452,31.64,89.37,86.36,2.16
0.434,30.02,81.46,73.99,2.01
0.79,22.34,104.51,83.12,3.39
0.771,31.5,59.12,47.69,2.76
0.55,31.24,153.09,51.31,3.02
0.441,32.26,190.62,76.54,2.84
0.786,26.59,101.61,62.14,3.14
0.259,23.74,167.85,62.97,1.81
0.277,22.57,173.55,49.6,2.27
0.518,34.68,69.58,71.04,2.72
0.573,34.81,54.42,80.65,1.91
0.254,30.5,118.83,60.29,2.06
0.353,28.77,117.48,77.29,1.87
0.297,25.83,173.7,79.63,1.78
0.387,33.26,173.38,52.62,2.18
0.351,29.2,92.61,70.12,1.48
0.318,34.53,132.85,72.36,1.63
0.321,21.09,72.35,83.84,1.24
0.454,34.71,85.36,64.08,2.21
0.321,26.1,130.83,63.58,2.04
0.675,27.82,192.87,79.42,3.74
0.472,20.07,121.53,54.96,2.28
0.314,35.45,120.0,71.94,1.35
0.608,23.88,138.5,76.44,2.95
0.684,21.21,185.67,76.01,3.73
0.448,25.59,168.54,72.99,2.42
0.253,34.53,157.14,86.94,1.67
0.608,32.87,104.63,60.4,2.47
0.665,29.96,160.65,71.48,3.2
0.739,21.74,61.49,71.65,2.73
0.642,31.18,106.54,68.27,3.16
0.578,21.75,182.66,81.67,2.86
0.439,22.41,142.06,69.7,2.29
0.384,28.41,88.93,60.75,1.8
0.286,31.33,92.09,57.83,2.06
0.701,22.76,167.66,87.88,3.13
0.558,29.13,184.55,61.52,2.99
0.408,26.12,144.56,82.51,2.21
0.319,24.39,146.89,63.47,2.02
0.409,24.96,109.37,75.2,1.81
0.667,26.56,124.68,53.85,3.09
0.369,28.9,86.63,66.08,1.62
0.279,29.08,181.66,86.32,2.04
0.459,20.2,91.72,84.34,2.31
0.435,21.88,99.21,84.0,2.21
0.633,23.83,100.62,51.48,3.02
0.556,23.34,59.69,76.14,2.3
0.51,28.51,128.35,57.77,2.58
0.787,23.01,187.66,71.18,3.83
0.714,26.1,138.9,54.16,3.47
0.32,20.03,50.23,87.73,1.44
0.387,32.6,181.1,85.26,2.16
0.481,23.86,148.38,51.61,1.7
0.289,25.11,116.0,66.15,1.8
0.667,32.45,165.11,81.4,3.01
0.672,32.84,91.44,58.31,2.84
0.411,32.15,164.14,64.73,2.27
0.748,21.43,130.42,82.99,2.96
0.554,31.92,57.83,56.38,2.28
0.373,31.78,84.5,58.09,1.24
0.592,30.36,121.65,52.07,2.71
0.62,21.35,186.92,82.19,3.3
0.645,28.41,168.4,69.83,3.53
0.784,32.86,97.15,69.7,3.42
0.753,20.51,109.12,57.81,3.23
0.477,35.86,137.91,65.75,2.44
0.488,22.84,111.01,47.76,2.45
0.263,29.42,155.56,75.93,2.04
0.48,23.69,86.19,49.1,1.7
0.347,29.12,64.29,78.27,1.78
0.316,30.87,51.59,53.55,1.57
0.699,29.84,77.93,57.07,2.81
0.262,21.87,134.72,87.42,1.78
0.321,34.87,155.83,52.99,1.81
0.615,27.34,64.14,53.11,2.5
0.562,35.23,72.26,68.24,2.38
0.486,29.44,125.47,59.66,2.1
0.694,26.42,193.95,50.33,3.51
0.381,26.47,154.96,77.57,1.49
0.364,25.81,174.94,56.37,2.46
0.533,24.17,119.29,45.54,2.23
0.309,29.61,195.77,51.88,1.69
0.629,21.4,156.87,87.5,2.99
0.764,34.88,173.08,87.31,3.4
0.696,28.79,194.41,59.3,3.7
0.735,29.28,155.9,80.9,3.03
0.29,27.46,169.87,82.69,2.29
0.483,34.12,170.9,49.65,2.54
0.747,25.34,132.33,82.64,3.39
0.713,25.33,89.05,69.63,2.92
0.577,21.96,54.77,49.58,2.28
0.61,25.27,54.28,71.97,2.27
0.396,27.09,86.02,76.33,1.95
0.396,32.38,93.13,75.63,1.45
0.287,28.0,158.0,85.9,2.27
0.746,20.46,89.83,86.27,2.98
0.409,31.58,55.24,76.88,1.68
0.796,22.31,148.22,59.94,3.1
0.254,34.43,52.4,64.38,1.32
0.69,25.06,107.75,68.09,3.04
0.539,29.94,85.67,67.14,2.29
0.273,28.75,135.36,47.29,1.4
0.615,29.89,58.35,64.3,2.51
0.636,23.47,51.04,81.06,2.59
0.635,31.51,171.51,76.71,3.09
0.633,28.19,170.54,67.41,3.32
0.623,32.38,127.34,48.76,2.86
0.672,28.25,115.81,57.49,2.69
0.459,31.31,194.32,47.82,2.54
0.777,30.0,189.06,57.58,3.73
0.516,32.31,121.09,75.19,2.53
0.397,29.49,122.15,78.55,2.4
0.796,35.38,123.22,66.92,3.36
0.404,20.03,126.23,85.14,2.43
0.492,27.12,100.14,81.9,2.51
0.634,24.83,119.45,69.61,3.1
0.689,31.82,155.17,69.28,3.71
0.424,25.36,61.3,62.73,2.04
0.269,20.92,196.23,87.73,1.95
0.568,27.79,53.47,56.21,2.19
0.576,29.02,193.68,69.2,3.41
0.651,30.35,132.39,83.43,3.24
0.394,23.74,160.69,88.74,2.62
0.701,29.26,163.93,78.25,3.53
0.676,35.98,106.37,68.79,3.05
0.724,29.65,169.94,54.63,3.44
0.666,30.95,109.33,46.36,2.99
0.62,32.85,129.36,48.58,3.3
0.555,34.49,52.85,54.3,2.25
0.722,21.46,194.13,62.46,3.63
0.374,32.93,129.46,57.49,2.27
0.616,20.76,123.18,51.05,2.66
0.686,30.6,68.89,85.31,2.97
0.676,30.9,198.79,69.3,3.39
0.321,32.51,149.29,83.14,2.37
0.423,34.35,107.61,73.75,2.01
0.763,29.16,59.85,58.9,3.0
0.676,25.46,146.79,88.96,2.99
0.335,27.86,95.38,64.26,1.7
0.516,27.64,104.12,82.29,2.11
0.696,30.61,112.95,80.56,2.84
0.723,32.17,90.24,55.21,2.99
0.536,32.9,119.23,79.61,2.6
0.306,31.97,124.44,88.1,1.7
0.371,25.79,54.59,84.48,1.34
0.263,25.92,101.59,87.7,1.43
0.341,30.76,186.74,75.92,2.24
0.284,22.22,127.17,53.24,1.34
0.635,22.53,172.03,54.5,3.17
0.636,30.32,104.64,54.99,2.9
0.494,31.54,190.92,87.09,3.29
0.735,34.61,194.66,69.53,3.39
0.33,31.15,57.42,86.07,1.93
0.357,22.17,100.2,77.74,1.57
0.586,30.68,102.48,83.01,2.44
0.54,28.65,128.36,76.56,2.58
0.317,32.43,63.17,56.63,1.83
0.749,25.39,132.9,77.3,3.21
0.592,35.84,51.98,84.7,2.48
0.584,26.6,169.68,66.42,2.91
0.455,21.18,149.95,52.38,2.17
0.583,30.8,76.65,66.19,2.29
0.289,30.8,145.11,70.1,1.7
0.416,24.69,185.13,47.91,2.74
0.598,31.27,84.66,52.45,2.18
0.579,35.88,190.01,85.2,3.18
0.539,25.19,98.25,74.79,2.43
0.279,23.44,155.42,59.03,1.68
0.427,32.67,179.92,85.28,2.4
0.791,31.23,162.82,47.83,3.77
0.769,27.9,94.43,52.53,3.18
0.701,35.05,139.56,56.86,3.71
0.285,27.01,109.67,60.17,1.53
0.29,30.44,93.08,59.09,1.49
0.367,28.15,137.8,59.82,2.1
0.705,22.17,111.87,76.44,2.98
0.362,27.77,194.7,60.15,2.54
0.374,23.85,184.88,81.3,2.54
0.393,29.53,148.46,56.89,2.24
0.653,22.73,197.46,78.12,3.36
0.54,27.88,69.76,89.3,2.14
0.723,23.3,137.3,78.28,3.62
0.292,24.26,81.93,84.17,1.35
0.278,24.51,193.66,68.79,2.3
0.715,28.51,147.2,77.07,3.36
0.31,33.31,104.89,59.12,1.65
0.643,33.41,132.64,51.88,3.32
0.583,34.09,150.26,58.5,2.9
0.364,24.87,87.14,74.21,1.57
0.393,29.39,105.33,65.17,2.48
0.657,25.77,137.27,79.35,3.13
0.262,20.34,167.55,49.57,1.93
0.776,27.28,179.87,71.13,3.72
0.275,33.32,79.38,72.08,1.67
0.339,23.38,106.78,74.13,1.62
0.602,28.46,150.66,62.02,3.03
0.313,21.35,127.82,88.28,2.05
0.799,21.51,153.13,55.91,3.87
0.488,23.67,126.0,66.66,2.15
0.288,32.9,94.3,87.88,1.69
0.341,24.31,179.23,74.44,2.45
0.548,24.39,141.94,55.47,2.9
0.729,26.22,88.92,88.73,2.78
0.391,25.99,132.62,51.9,2.12
0.47,25.5,173.13,84.0,2.86
0.563,35.7,72.03,63.01,1.84
0.608,27.63,119.42,75.04,2.82
0.648,22.54,148.29,85.58,3.55
0.429,20.94,95.79,64.68,1.88
0.454,24.7,138.03,59.14,1.97
0.73,22.73,65.35,75.87,3.08
0.748,31.93,98.05,53.75,3.59
0.48,22.12,102.53,66.86,2.28
0.798,33.93,138.71,76.9,3.55
0.346,24.42,55.21,86.69,1.51
0.703,35.52,155.77,73.22,3.53
0.75,27.98,84.98,64.65,2.71
0.561,29.66,181.06,63.79,2.74
0.631,20.75,176.52,68.67,3.43
0.283,20.95,166.24,72.18,2.44
0.713,25.66,85.18,52.91,2.93
0.626,31.71,163.35,61.99,2.6
0.568,20.41,93.14,56.49,2.66
0.57,20.16,187.95,59.37,2.84
0.338,24.12,120.71,61.89,1.21
0.716,25.1,132.29,49.42,3.18
0.541,21.54,173.44,67.0,2.64
0.584,25.06,152.03,63.8,2.99
0.344,31.16,120.44,77.75,1.36
0.595,34.85,149.89,47.8,2.53
0.381,26.93,76.3,83.17,1.79
0.669,26.8,120.69,82.3,2.6
0.265,30.17,98.24,53.12,1.55
0.318,28.12,136.26,56.32,1.77
0.366,24.92,191.46,88.49,2.06
0.471,34.96,92.6,62.97,1.84
0.729,33.88,156.94,87.09,3.71
0.254,34.09,110.97,75.61,1.68
0.556,30.13,165.97,51.31,2.59
0.27,33.6,127.67,46.72,1.83
0.459,33.73,96.43,85.05,2.32
0.414,26.41,72.92,50.74,2.11
0.34,21.64,128.93,63.15,1.59
0.514,23.59,179.84,77.92,3.44
0.438,22.07,166.67,81.81,2.67
0.394,29.93,92.97,60.74,1.79
0.586,32.99,67.62,63.14,2.44
0.384,35.93,56.51,49.45,1.81
0.785,23.87,153.18,53.73,3.46
0.387,26.5,112.77,59.33,1.68
0.794,24.91,118.71,47.7,3.27
0.339,32.07,79.21,74.95,1.34
0.772,22.77,174.05,85.11,3.56
0.285,26.26,116.71,49.83,1.3
0.254,32.32,150.35,55.74,1.69
0.304,31.63,186.45,60.05,1.97
0.639,22.16,77.77,86.34,2.71
0.378,27.78,68.91,73.37,1.98
0.402,29.53,129.62,84.24,2.0
0.62,28.13,78.57,81.63,2.75
0.266,28.72,95.49,77.86,1.24
0.547,28.92,64.45,72.55,1.98
0.47,29.54,105.59,88.8,2.45
0.339,32.52,168.02,50.86,1.85
0.751,28.01,73.73,86.86,2.44
0.448,31.65,144.17,68.21,2.55
0.41,29.1,67.12,72.17,1.82
0.632,26.33,131.7,58.66,3.06
0.721,27.83,84.91,51.52,3.01
0.375,29.11,143.31,88.48,2.0
0.32,27.96,51.8,58.04,1.68
0.778,28.96,158.66,71.64,3.43
0.485,25.17,195.08,85.39,2.64
0.544,31.37,54.7,58.55,2.05
0.501,27.16,161.64,53.08,2.96
0.705,30.16,55.28,80.34,2.38
0.486,24.98,193.08,60.47,2.47
0.666,26.27,61.26,54.17,2.23
0.538,35.97,128.54,86.95,2.93
0.294,29.88,89.23,58.77,1.74
0.53,29.19,96.3,76.45,2.29
0.721,30.39,103.11,77.58,3.23
0.542,27.36,139.9,45.28,3.12
0.466,21.97,110.57,78.28,2.53
0.264,29.93,111.19,54.06,1.88
0.636,33.28,93.65,71.88,2.67
0.466,24.16,63.53,67.45,2.0
0.428,27.46,144.03,75.71,2.1
0.453,27.9,122.96,70.27,1.74
0.48,27.82,61.82,50.28,1.8
0.435,26.43,109.45,52.25,2.16
0.41,23.98,126.06,69.61,1.9
0.503,24.43,174.36,61.18,2.9
0.276,24.48,167.24,57.1,1.62
0.374,21.78,181.17,68.03,2.25
0.491,24.18,155.39,84.07,3.0
0.737,34.81,136.39,88.5,3.46
0.485,20.5,104.1,67.07,2.58
0.556,23.03,69.46,55.38,2.73
0.741,27.91,112.72,47.71,3.26
0.693,21.05,132.14,60.12,3.09
