ndvi,temperature,rainfall,humidity,yield_tph
0.62,31.19,140.2,70.55,3.27
0.385,22.87,165.61,47.98,2.42
0.565,30.97,72.63,59.96,2.35
0.593,32.37,117.94,41.58,3.13
0.329,32.27,93.2,69.48,1.95
0.485,33.65,178.5,53.49,3.09
0.374,30.32,153.64,48.13,2.17
0.335,36.4,74.14,71.58,1.78
0.844,29.43,104.26,60.98,3.99
0.477,30.29,73.34,71.2,2.87
0.745,34.48,154.44,60.25,4.4
0.44,35.33,118.45,47.32,2.42
0.675,32.37,137.67,66.48,3.19
0.718,24.02,128.99,79.92,3.4
0.628,27.31,81.91,75.62,2.88
0.559,22.32,61.56,58.37,2.78
0.527,26.73,164.43,77.96,3.2
0.492,31.12,71.08,41.52,2.52
0.811,34.88,154.98,74.55,4.18
0.757,31.37,82.98,71.42,3.66
0.831,22.64,162.33,72.56,3.85
0.368,26.15,131.25,46.21,1.88
0.702,31.25,107.9,40.38,3.11
0.816,33.34,139.0,54.15,4.0
0.4,35.86,92.85,53.88,2.14
0.337,37.48,110.23,66.63,1.59
0.708,36.27,158.85,54.8,3.65
0.616,29.48,61.07,47.88,2.88
0.763,33.95,88.08,82.95,3.44
0.377,25.85,148.96,69.51,2.62
0.737,23.02,146.33,54.66,4.11
0.411,22.88,79.64,66.19,1.88
0.39,25.86,177.96,64.83,2.39
0.39,22.6,141.18,76.13,2.41
0.748,35.6,104.56,73.64,3.52
0.666,29.84,102.11,49.53,2.94
0.588,34.97,122.72,62.19,3.24
0.497,37.04,64.34,56.16,2.33
0.782,37.9,145.75,48.96,3.88
0.516,36.99,68.21,77.11,2.2
0.749,33.46,138.36,41.95,3.47
0.542,29.07,156.21,50.37,3.02
0.507,31.57,168.63,77.99,3.29
0.554,35.06,77.72,71.83,2.35
0.466,36.36,149.46,59.55,2.52
0.711,37.3,178.0,50.65,3.53
0.576,33.69,68.14,55.21,2.45
0.428,30.64,63.39,72.45,2.38
0.795,37.49,85.49,72.12,3.65
0.511,37.34,84.6,54.58,2.6
0.599,29.64,98.34,76.22,2.76
0.799,32.38,170.83,73.52,4.29
0.643,34.95,141.97,58.34,3.17
0.364,28.93,61.29,73.82,1.39
0.817,35.27,119.44,44.03,3.77
0.645,23.78,165.09,57.9,3.67
0.484,29.7,124.12,72.68,2.32
0.377,29.72,83.31,54.6,2.06
0.737,32.95,174.47,44.3,3.87
0.641,23.86,96.88,47.35,3.31
0.593,23.65,102.01,66.87,3.01
0.792,36.41,102.76,84.69,3.9
0.734,26.86,107.37,81.95,3.79
0.383,27.23,145.05,57.16,2.14
0.471,34.43,97.75,48.54,2.56
0.437,28.64,115.81,72.76,2.32
0.709,35.33,91.62,78.55,3.25
0.318,28.42,120.95,79.65,2.26
0.613,34.17,173.68,51.66,3.79
0.719,30.4,94.75,63.38,3.36
0.782,36.97,157.97,46.66,3.87
0.488,27.24,86.28,40.1,2.84
0.752,27.8,77.36,45.78,3.38
0.361,37.52,70.94,77.02,1.6
0.766,33.8,177.58,62.33,4.12
0.37,34.36,128.45,51.57,1.95
0.519,26.74,121.71,84.68,2.35
0.739,30.51,60.86,54.66,2.84
0.382,27.02,118.12,63.99,1.87
0.426,26.16,139.53,66.75,2.11
0.697,30.56,109.19,48.57,3.15
0.696,37.8,75.47,48.64,3.31
0.653,25.43,92.12,83.02,3.13
0.682,25.88,145.7,62.24,3.3
0.598,25.89,117.04,53.73,3.11
0.438,34.67,117.52,46.79,2.34
0.49,30.17,64.61,41.81,2.19
0.4,28.16,123.52,82.38,2.28
0.8,35.5,110.97,50.5,3.8
0.621,26.76,165.55,60.72,3.22
0.52,28.28,105.7,41.65,2.18
0.554,23.18,133.11,75.79,2.71
0.821,23.9,172.31,52.72,4.36
0.384,24.19,127.95,83.07,1.77
0.622,27.55,63.57,76.74,2.86
0.578,30.39,72.19,78.21,2.77
0.636,22.01,176.02,49.24,3.34
0.31,25.04,126.25,48.6,1.63
0.78,24.81,82.71,67.48,3.91
0.813,26.05,128.13,45.46,4.08
0.611,24.66,174.89,83.21,3.19
0.683,25.12,65.38,44.3,2.73
0.807,37.74,123.25,71.56,4.0
0.689,31.52,76.34,47.37,3.07
0.384,34.2,113.61,67.96,2.28
0.617,35.11,138.55,79.0,3.26
0.634,32.68,115.1,49.29,3.02
0.533,33.27,175.54,45.76,3.05
0.705,32.12,130.15,68.41,3.75
0.814,32.39,175.63,44.36,4.04
0.809,36.86,97.73,79.08,3.38
0.548,24.97,62.53,79.87,2.39
0.362,26.4,78.55,74.55,1.79
0.842,23.49,68.59,57.35,3.5
0.761,35.4,148.68,58.18,3.91
0.369,29.18,82.78,49.57,1.96
0.806,36.51,150.85,69.07,4.15
0.778,28.59,124.51,43.4,3.8
0.585,29.08,86.01,74.0,2.69
0.625,29.17,133.61,48.9,3.41
0.519,31.8,61.37,81.02,2.45
0.33,34.26,100.17,73.32,2.05
0.484,27.62,154.16,58.88,2.59
0.742,32.08,149.91,53.44,3.89
0.303,25.26,154.88,51.09,2.03
0.483,30.86,130.51,71.08,2.66
0.519,30.75,128.79,80.27,2.84
0.596,36.22,108.88,82.52,2.61
0.806,36.33,173.82,83.53,4.04
0.49,29.8,173.94,82.28,2.76
0.491,22.39,61.04,72.05,2.29
0.706,35.51,175.47,48.76,3.69
0.549,22.01,164.47,55.06,3.12
0.424,29.65,132.72,57.3,2.28
0.549,22.32,98.94,69.65,2.7
0.377,27.64,110.49,59.98,2.13
0.397,32.19,161.78,55.62,2.48
0.574,27.94,77.72,56.08,2.61
0.53,36.83,134.5,65.07,2.76
0.803,32.25,87.7,73.71,3.82
0.499,32.34,105.38,52.07,2.48
0.619,27.99,60.6,64.63,2.5
0.648,22.62,176.33,47.65,3.46
0.307,33.81,73.03,84.94,1.65
0.665,33.46,151.62,63.84,3.61
0.398,30.48,127.39,50.16,2.29
0.829,28.66,159.36,68.53,4.22
0.382,30.61,121.88,52.35,2.02
0.528,33.95,178.13,70.22,2.84
0.347,33.4,132.84,50.34,2.12
0.848,32.53,133.97,45.9,4.45
0.576,36.46,170.49,51.31,3.43
0.627,31.76,90.96,65.5,3.19
0.337,22.23,103.54,60.53,1.97
0.712,31.89,139.8,73.79,3.52
0.415,31.8,76.93,51.41,2.29
0.794,23.11,157.15,69.62,4.2
0.413,28.84,131.02,56.83,2.27
0.405,32.42,150.59,61.17,2.22
0.32,33.27,178.83,81.28,2.15
0.56,36.29,177.22,75.74,3.18
0.611,35.46,113.72,51.24,2.86
0.336,23.86,93.73,71.7,1.64
0.727,31.74,136.12,45.49,3.56
0.549,31.54,145.36,84.89,2.79
0.588,26.86,95.37,80.02,2.84
0.542,24.95,93.76,78.13,3.0
0.52,25.19,85.8,68.8,2.76
0.608,24.84,169.13,48.97,3.62
0.385,34.9,72.2,62.36,1.54
0.4,24.37,89.57,60.59,2.42
0.774,26.23,134.93,58.62,3.69
0.82,25.48,116.11,69.37,3.96
0.505,33.41,74.48,73.24,2.86
0.449,24.53,94.74,52.21,2.3
0.654,22.39,108.98,69.8,2.86
0.525,27.99,175.04,56.4,2.62
0.314,26.88,107.49,40.78,1.79
0.386,28.36,73.9,47.1,1.68
0.694,34.06,176.68,69.2,3.61
0.662,22.2,112.08,76.6,3.23
0.315,22.6,76.76,42.79,1.74
0.422,26.09,133.33,47.05,2.32
0.427,36.23,157.03,60.7,2.78
0.67,24.71,145.26,44.82,3.39
0.311,37.95,97.39,69.25,1.75
0.357,34.89,88.68,41.52,1.83
0.74,29.3,165.95,44.82,3.83
0.398,33.97,83.26,72.82,2.09
0.659,30.3,150.81,77.22,3.46
0.431,31.06,62.76,51.55,1.94
0.355,31.29,110.35,60.63,2.16
0.434,32.38,178.19,66.06,2.18
0.697,22.97,136.06,41.0,3.37
0.771,31.86,97.28,71.9,3.84
0.757,33.47,143.97,42.69,3.98
0.518,26.97,102.4,48.15,2.56
0.667,37.66,172.66,72.99,3.32
0.413,24.31,88.19,77.4,1.96
0.461,36.57,98.4,71.99,2.22
0.793,32.82,142.65,81.23,3.66
0.307,32.63,155.44,84.42,2.15
0.347,36.02,129.18,76.55,2.03
0.414,35.31,94.71,67.79,2.42
0.315,27.53,128.77,42.42,1.64
0.4,33.29,86.3,80.51,1.83
0.621,22.81,66.89,52.93,2.96
0.532,29.42,170.36,57.59,3.35
0.791,37.0,117.74,63.43,3.52
0.75,26.39,117.63,79.77,3.61
0.488,22.8,149.37,76.16,2.55
0.443,31.33,127.2,62.66,2.1
0.509,27.68,114.51,79.54,2.45
0.625,28.07,155.35,78.34,3.17
0.447,31.32,117.0,55.51,2.38
0.643,31.95,169.53,52.67,3.11
0.525,29.0,96.75,57.7,2.65
0.604,30.12,64.03,74.53,2.84
0.54,37.89,77.9,68.25,2.48
0.462,37.31,158.3,45.4,3.11
0.822,33.32,171.15,54.36,4.41
0.72,24.58,69.01,79.46,3.67
0.377,27.76,169.04,81.95,2.24
0.778,36.13,173.24,46.08,4.1
0.568,28.78,150.52,83.85,3.05
0.792,37.29,151.33,68.22,3.86
0.74,29.81,60.18,75.97,3.28
0.534,35.79,86.72,77.25,2.39
0.312,22.57,85.76,46.54,1.59
0.448,28.95,129.78,67.93,2.31
0.598,33.2,138.83,46.23,3.22
0.648,35.82,168.2,59.68,3.25
0.442,31.75,118.56,56.04,2.4
0.377,24.77,120.12,78.09,1.98
0.759,36.17,66.51,46.68,3.47
0.841,31.2,179.69,78.31,4.28
0.589,23.73,173.47,56.03,3.14
0.394,29.42,68.64,42.74,2.09
0.45,33.18,126.92,69.9,2.19
0.31,29.22,101.74,84.79,1.66
0.803,35.93,111.4,80.01,3.6
0.365,28.78,138.2,81.59,1.75
0.617,31.34,110.37,56.28,2.87
0.451,25.38,119.47,49.21,2.28
0.605,30.2,92.77,78.95,2.91
0.658,25.57,69.89,41.41,2.98
0.756,25.6,150.62,82.66,3.97
0.414,26.48,105.41,56.76,2.29
0.306,22.71,166.39,71.47,2.07
0.375,24.61,173.4,57.26,2.57
0.795,28.79,70.6,68.01,3.28
0.781,24.1,142.12,55.01,3.98
0.629,24.13,158.42,54.27,3.31
0.63,37.49,137.64,56.16,3.46
0.666,28.83,99.44,75.49,3.3
0.396,28.46,94.14,49.23,1.68
0.803,26.28,115.47,59.68,3.54
0.53,30.2,91.08,53.68,2.47
0.511,31.54,167.49,43.73,2.73
0.585,28.69,65.88,72.72,2.4
0.326,28.3,73.52,79.71,1.5
0.391,33.21,132.78,51.05,1.93
0.706,37.2,139.0,56.87,3.62
0.346,36.05,148.32,79.8,2.19
0.632,23.9,93.07,79.87,2.91
0.435,32.44,95.33,72.2,2.62
0.514,22.11,109.64,61.14,2.3
0.459,32.13,88.14,46.96,2.48
0.496,29.43,105.27,66.84,2.56
0.695,29.86,143.63,57.29,3.17
0.463,31.41,119.83,54.37,2.56
0.612,33.88,175.99,77.28,3.41
0.562,33.67,129.55,58.74,3.04
0.665,22.71,99.43,62.9,3.09
0.815,33.78,81.82,58.73,3.51
0.703,35.28,86.38,71.67,3.14
0.418,23.09,61.93,49.68,2.11
0.317,27.17,113.06,69.64,1.62
0.444,34.67,175.2,63.28,2.67
0.627,29.89,153.28,74.36,3.57
0.328,33.12,96.08,63.47,1.89
0.573,30.04,155.85,56.49,3.17
0.628,37.65,171.81,45.17,3.6
0.484,36.98,140.72,63.18,2.73
0.724,26.5,121.42,54.03,3.52
0.359,28.17,76.3,80.45,1.7
0.341,28.9,69.56,51.19,1.6
0.701,23.67,86.27,75.93,3.42
0.573,28.47,139.6,60.92,3.0
0.679,34.4,78.57,40.58,2.93
0.539,35.55,123.98,52.04,2.85
0.436,36.18,112.39,81.25,2.64
0.751,22.23,135.43,53.9,3.36
0.74,34.62,66.25,66.42,3.29
0.682,30.04,177.62,66.12,3.57
0.45,25.3,142.79,69.69,2.8
0.625,29.98,146.61,82.77,3.22
0.499,35.51,61.95,73.28,2.33
0.35,28.95,69.54,65.25,1.79
0.805,37.85,142.54,81.09,4.08
0.375,31.87,73.16,74.85,2.03
0.823,29.84,167.44,51.44,3.99
0.545,26.72,134.58,50.61,2.6
0.402,22.18,68.53,78.24,1.66
0.598,31.77,133.64,45.55,3.0
0.78,31.24,156.33,48.2,4.17
0.703,30.27,156.11,71.56,3.35
0.744,30.6,108.14,48.26,3.93
0.662,35.5,115.21,78.59,3.3
0.681,27.07,148.34,48.92,3.1
0.767,30.8,164.9,52.25,3.76
0.437,32.88,155.23,63.58,2.62
0.569,25.36,131.53,67.27,3.1
0.422,36.8,146.99,65.1,2.02
0.843,33.79,138.28,61.07,4.38
0.819,22.85,129.26,43.25,4.04
0.322,35.84,170.36,66.48,2.2
0.688,36.88,137.75,74.08,3.97
0.809,34.7,105.84,61.05,3.65
0.399,28.82,176.92,52.9,2.38
0.612,37.91,173.96,46.12,3.73
0.804,23.99,153.66,54.73,3.87
0.319,30.59,63.93,81.49,1.59
0.684,24.73,147.43,56.59,3.1
0.464,29.03,63.59,73.09,2.51
0.808,36.84,68.83,53.33,3.41
0.834,34.71,102.3,45.47,3.92
0.819,34.51,97.94,79.49,3.95
0.561,27.66,127.65,49.4,2.82
0.774,36.95,89.26,43.63,3.76
0.765,27.89,83.9,57.27,3.19
0.476,22.64,139.99,78.34,2.67
0.756,32.2,113.21,44.32,3.59
0.32,27.8,66.36,47.25,2.0
0.628,24.46,113.09,72.28,3.17
0.427,36.95,151.05,55.64,2.32
0.366,32.2,68.0,65.5,2.01
0.342,37.05,169.9,56.72,2.23
0.683,31.33,117.18,83.87,3.42
0.487,23.02,121.44,78.74,2.57
0.699,22.48,95.93,74.76,3.19
0.336,36.41,137.64,70.1,2.11
0.473,22.62,62.57,62.62,2.15
0.597,31.84,148.63,58.28,3.48
0.735,26.77,71.9,40.27,2.92
0.475,33.0,113.36,70.71,2.5
0.644,26.56,77.65,65.38,2.75
0.787,22.6,80.34,44.41,3.48
0.639,33.69,115.74,71.26,2.98
0.428,26.97,67.84,63.81,2.04
0.313,30.81,77.99,55.17,1.43
0.779,34.38,125.24,50.31,3.72
0.312,33.25,143.53,68.73,1.91
0.781,27.58,103.13,48.75,3.61
0.591,33.97,163.9,62.91,3.37
0.816,36.81,79.31,73.13,3.58
0.739,31.76,127.27,75.64,3.67
0.849,33.26,70.72,58.97,4.13
0.493,35.85,80.1,58.08,2.14
0.722,35.5,169.05,63.84,3.83
0.521,27.63,179.14,55.05,2.78
0.564,37.87,179.7,78.95,3.25
0.645,22.46,156.05,69.7,3.15
0.781,37.79,83.95,56.45,3.62
0.841,25.94,94.33,47.87,4.21
0.723,29.05,70.68,83.97,3.32
0.53,36.14,66.49,83.27,2.4
0.532,25.91,147.91,50.46,2.93
0.706,25.6,124.85,52.42,3.08
0.431,32.29,139.27,52.89,2.54
0.361,33.29,129.61,55.47,2.01
0.495,22.12,61.42,54.19,2.5
0.458,29.21,98.37,40.52,2.35
0.463,29.83,142.95,74.82,2.27
0.428,26.35,163.34,65.76,2.48
0.323,30.74,78.53,43.62,1.36
0.31,24.47,74.16,83.75,1.75
0.843,27.18,175.07,55.05,4.09
0.535,33.41,176.07,78.63,3.18
0.511,35.98,150.01,82.31,2.55
0.674,31.43,67.1,40.72,3.09
0.42,23.2,135.63,83.3,2.4
0.822,32.86,75.41,56.75,3.85
0.732,36.36,161.45,44.51,3.57
0.349,30.07,96.38,65.51,1.98
0.53,29.9,117.01,41.78,2.56
0.784,37.86,82.42,53.62,3.73
0.82,32.18,147.01,77.58,4.27
0.557,34.9,120.26,75.66,2.71
0.637,32.34,144.7,83.72,3.14
0.392,25.53,98.37,41.31,1.79
0.845,26.55,105.22,64.83,3.49
0.427,32.65,167.58,44.69,2.71
0.819,29.3,90.51,80.94,3.95
0.657,28.47,168.36,41.68,3.44
0.634,22.36,69.09,81.52,2.7
0.582,36.15,79.07,53.58,2.63
0.427,36.15,139.58,70.04,2.44
0.397,29.38,179.3,59.93,2.64
0.421,33.21,172.06,67.32,2.32
0.403,24.85,121.01,58.8,2.23
0.729,30.06,123.34,72.19,3.53
0.493,29.02,128.81,47.93,2.45
0.332,32.51,155.07,54.2,2.26
0.833,29.51,126.1,50.55,4.14
0.786,29.97,74.13,53.9,3.48
0.81,26.73,160.59,47.62,4.06
0.847,22.77,166.24,67.6,4.02
0.396,36.67,170.16,60.25,2.53
0.518,22.2,110.47,57.94,3.01
0.717,26.5,86.55,78.78,3.51
0.683,29.16,74.33,66.98,3.04
0.385,27.11,122.96,64.47,1.83
0.749,30.83,93.29,70.36,3.52
0.423,29.39,111.27,67.97,2.23
0.423,26.09,71.88,69.27,1.97
0.595,23.41,83.91,68.35,2.9
0.626,24.2,112.61,52.73,3.07
0.619,29.78,81.43,71.83,2.73
0.35,35.54,87.02,62.96,1.95
0.783,23.61,62.39,74.96,3.4
0.446,32.84,68.77,55.04,1.96
0.371,34.67,73.97,63.66,1.69
0.789,26.43,138.79,73.7,3.72
0.826,32.69,78.0,55.58,3.64
0.774,32.99,165.67,71.89,3.58
0.745,33.32,154.25,74.13,3.79
0.66,36.25,158.08,64.68,3.76
0.603,28.38,102.26,49.45,2.63
0.348,25.9,66.92,82.14,1.38
0.525,30.7,69.18,61.17,2.6
0.505,23.0,142.77,78.81,2.82
0.443,27.34,170.78,80.86,2.45
0.698,36.13,81.03,43.43,2.84
0.573,30.51,163.71,59.15,3.46
0.345,28.99,138.36,58.57,2.18
0.421,26.25,141.2,61.54,2.3
0.676,26.01,143.72,48.65,3.32
0.342,25.79,67.47,82.12,1.59
0.768,35.27,132.46,46.76,3.83
0.572,37.76,118.0,45.34,2.61
0.564,30.56,160.39,51.42,3.01
0.626,23.28,111.38,43.58,3.26
0.754,34.02,121.14,58.08,3.5
0.491,36.03,129.66,50.26,2.67
0.673,36.9,130.41,61.52,3.38
0.611,32.06,108.0,65.66,3.55
0.447,30.11,79.95,63.12,2.15
0.783,31.93,90.17,79.89,3.88
0.739,22.21,109.49,80.18,3.59
0.662,32.49,134.37,66.74,3.36
0.768,33.35,114.54,63.75,3.56
0.777,33.55,155.0,57.44,3.97
0.69,31.01,129.01,71.09,3.62
0.76,33.2,101.12,49.66,3.76
0.684,32.22,119.66,52.1,3.34
0.674,23.85,103.12,64.81,3.29
0.64,36.37,63.64,67.17,3.23
0.714,31.96,93.73,72.31,3.24
0.387,33.64,114.11,83.19,2.19
0.784,27.49,90.63,42.2,3.85
0.78,36.71,146.35,68.7,4.0
0.316,30.04,163.45,62.86,2.15
0.754,32.86,95.63,57.63,3.41
0.371,37.23,62.91,44.1,1.87
0.484,36.66,165.06,71.41,2.78
0.709,32.32,129.29,73.1,3.7
0.388,24.65,60.7,47.35,1.92
0.75,37.21,119.99,71.34,3.63
0.758,37.75,71.61,41.62,3.52
0.579,23.65,140.87,46.97,3.15
0.304,29.2,124.06,49.15,1.95
0.458,30.77,169.58,83.47,2.71
0.639,23.47,107.41,64.97,2.86
0.84,25.03,170.84,62.8,3.96
0.647,30.6,160.38,84.16,3.26
0.443,37.41,150.29,47.16,2.97
0.649,22.44,112.56,83.82,2.92
0.597,36.6,109.72,50.53,3.16
0.729,36.38,107.36,69.84,3.48
0.359,35.71,66.2,74.38,2.04
0.719,28.04,132.72,40.44,3.72
0.598,29.85,155.75,73.0,3.33
0.83,28.46,149.29,62.79,4.18
0.488,37.16,129.94,63.37,2.15
0.648,30.34,102.87,54.21,3.37
0.813,23.29,143.38,80.78,3.91
0.356,26.38,123.47,48.6,2.42
0.815,29.39,160.77,57.06,4.21
0.678,37.26,92.8,41.91,2.77
0.337,31.1,72.25,59.92,1.59
0.466,33.14,60.39,81.24,1.83
0.689,23.42,149.16,50.95,3.24
0.337,36.04,131.92,75.35,2.11
0.62,30.62,67.19,41.71,3.08
0.49,36.74,160.79,76.89,2.92
0.642,29.13,117.26,54.09,2.95
0.325,32.93,115.36,42.8,2.14
0.779,29.53,142.15,54.99,4.0
0.835,24.28,136.16,65.25,4.47
0.833,26.35,88.65,81.82,3.85
0.712,23.08,137.37,54.79,3.31
0.372,29.04,162.98,56.83,2.38
0.717,32.39,107.01,71.26,3.4
0.314,25.9,94.77,40.89,2.3
0.312,29.85,67.21,71.7,1.59
0.478,29.34,132.61,41.73,2.43
0.569,30.53,150.64,82.53,3.13
0.724,24.95,176.12,84.73,3.51
0.676,30.54,133.44,73.52,3.48
0.545,27.83,113.75,59.77,2.66
0.45,26.58,172.22,48.09,2.73
0.848,31.38,81.46,41.96,3.47
0.534,24.37,145.01,77.29,2.95
0.548,36.41,99.28,74.78,2.82
0.39,36.96,163.38,81.33,2.47
0.737,32.57,149.43,52.0,3.6
0.682,26.85,100.03,58.75,3.14
0.421,32.02,152.98,80.99,2.34
0.345,31.62,166.85,56.62,2.32
0.674,28.26,90.28,52.26,3.45
0.66,26.6,128.6,66.3,3.26
0.45,24.7,110.36,61.29,2.62
0.823,25.48,171.1,49.24,4.03
0.383,32.45,176.68,79.59,2.66
0.538,36.17,72.46,68.74,2.66
0.819,28.16,125.85,52.11,3.68
0.531,23.95,123.71,68.5,2.86
0.651,22.2,164.24,82.84,3.4
0.519,28.49,153.49,48.19,3.05
0.451,25.72,94.45,68.25,2.42
0.841,27.16,122.64,84.93,3.96
0.525,25.87,105.38,62.17,2.51
0.792,32.63,102.38,74.47,3.65
0.426,32.22,147.71,71.85,2.48
0.417,36.6,131.93,62.22,2.45
0.317,33.2,83.87,59.09,1.78
0.658,24.64,134.48,70.47,3.24
0.503,34.03,115.64,66.73,2.35
0.775,24.9,100.92,61.55,3.69
0.56,30.94,67.98,45.4,2.7
0.833,23.23,171.44,74.95,4.21
0.402,22.76,163.4,75.98,1.97
0.778,29.43,96.42,54.94,3.55
0.727,23.68,126.76,54.05,3.23
0.724,26.91,163.76,61.07,3.79
0.765,27.42,122.33,55.78,3.38
0.719,34.31,77.02,74.91,3.29
0.644,27.32,116.96,83.09,3.19
0.372,29.91,97.68,44.2,2.18
0.318,34.36,114.94,46.3,1.84
0.806,25.28,161.76,56.91,4.09
0.639,34.88,109.06,60.32,3.14
0.738,35.31,155.93,51.46,3.73
0.565,37.82,87.92,80.44,2.91
0.365,29.1,131.25,73.21,2.34
0.369,27.93,111.13,79.37,1.94
0.677,33.23,176.77,55.79,3.45
0.537,22.93,60.09,79.79,2.56
0.41,22.64,103.64,81.24,2.17
0.57,27.36,157.61,81.26,3.04
0.335,33.67,106.98,40.22,1.59
0.62,23.86,86.1,61.3,3.13
0.448,32.17,162.39,71.96,2.32
0.739,26.31,131.01,75.1,3.56
0.471,32.43,126.8,49.85,2.37
0.55,29.31,108.1,67.08,2.48
0.306,23.84,78.91,60.69,2.13
0.34,25.96,129.07,70.14,1.93
0.516,25.52,120.63,73.26,2.66
0.564,24.63,108.25,60.59,3.13
0.63,29.49,69.23,41.5,2.94
0.46,37.27,138.12,67.9,2.51
0.682,32.53,135.81,84.77,3.35
0.773,35.38,127.09,76.01,3.68
0.729,37.7,75.78,50.1,3.54
0.322,30.65,96.34,71.4,1.93
0.564,25.81,116.38,58.69,2.72
0.358,36.84,148.14,53.68,2.04
0.433,33.18,86.75,58.68,2.43
0.843,37.34,156.1,70.17,4.08
0.378,32.42,98.3,71.9,2.31
0.574,34.4,139.88,43.01,2.65
0.64,36.25,172.43,73.33,3.69
0.686,34.15,145.7,79.38,3.5
0.608,31.0,68.31,71.1,2.81
0.305,29.55,105.17,57.49,1.9
0.48,35.17,129.38,78.28,2.47
0.585,34.35,140.79,60.98,3.21
0.348,27.86,101.38,68.13,2.11
0.493,29.97,111.45,48.26,2.35
0.318,32.16,105.12,40.71,1.88
0.343,22.45,143.76,68.44,2.13
0.518,25.96,169.63,48.26,2.7
0.373,26.0,153.39,42.31,2.13
0.612,36.13,91.58,48.46,2.88
0.679,27.3,124.81,73.25,3.32
0.74,30.72,117.38,51.84,3.36
0.41,35.31,61.86,67.97,2.09
0.392,26.16,172.61,71.16,2.75
0.358,23.98,115.92,49.9,2.13
0.65,37.17,173.18,67.51,3.59
0.689,33.27,139.7,52.15,3.84
0.317,24.83,144.98,70.91,2.03
0.815,35.12,111.24,50.58,3.81
0.329,34.59,162.96,60.78,2.61
0.598,35.4,82.25,52.58,3.07
0.69,26.42,175.1,84.74,3.74
0.779,29.18,133.96,69.73,3.74
0.693,33.1,99.88,45.05,3.41
0.741,28.25,148.72,82.72,3.49
0.487,23.12,149.42,70.85,2.67
0.748,24.18,152.95,64.84,3.71
0.344,31.55,95.22,54.75,1.82
0.792,28.0,63.08,59.15,3.65
0.601,22.09,166.71,69.45,2.96
0.75,34.27,155.7,49.54,4.02
0.549,28.67,108.23,59.97,2.64
0.654,27.02,79.95,69.86,3.04
0.59,33.42,116.26,64.14,3.02
0.702,29.28,96.69,80.29,3.25
0.345,33.12,83.29,52.85,1.73
0.333,22.21,118.34,81.28,1.85
0.436,22.15,159.56,71.02,2.82
0.388,30.96,129.8,55.39,2.19
0.779,37.72,118.49,46.6,3.79
0.421,26.36,179.29,53.27,2.52
0.837,32.93,151.24,50.21,4.11
0.485,24.76,75.83,80.98,2.14
0.4,26.98,110.02,62.89,1.97
0.734,23.25,115.8,70.33,3.41
0.662,36.09,133.27,43.04,3.49
0.574,26.97,141.81,82.66,2.86
0.605,25.69,99.06,79.85,2.72
0.696,33.69,104.09,62.62,3.52
0.426,25.19,72.42,82.69,1.8
0.848,25.84,70.72,63.73,3.4
0.836,23.66,150.96,78.6,3.87
0.658,37.41,171.13,68.27,3.33
0.41,25.96,83.62,53.65,1.91
0.674,37.93,170.77,73.35,3.7
0.34,24.82,101.25,53.8,1.92
0.317,22.33,165.69,54.3,2.08
0.442,36.33,63.13,74.77,2.14
0.554,31.28,70.87,65.74,2.63
0.778,27.62,112.17,65.66,3.76
0.7,30.21,161.76,59.5,3.82
0.708,26.17,113.91,52.15,3.66
0.534,32.16,160.74,70.26,2.96
0.49,31.86,100.89,84.39,2.6
0.504,23.28,75.9,47.43,1.99
0.843,36.57,171.05,46.1,4.34
0.322,29.37,69.18,56.07,1.97
0.777,25.12,144.86,69.42,3.75
0.618,26.92,165.96,73.96,3.27
0.541,35.86,74.4,61.25,2.39
0.699,28.13,122.3,40.66,3.39
0.568,30.99,66.34,56.62,2.07
0.78,37.16,115.07,80.44,3.73
0.795,32.43,154.48,59.89,3.92
0.532,32.81,96.48,43.72,2.97
0.452,25.98,87.99,46.45,2.02
0.626,32.69,90.2,67.21,3.16
0.802,28.3,154.95,58.66,4.08
0.416,36.58,176.85,40.86,2.35
0.643,24.07,87.4,77.57,2.93
0.647,26.57,68.24,62.72,3.19
0.703,23.06,75.11,75.32,2.71
0.372,28.09,135.39,77.31,2.14
0.694,24.37,141.13,47.57,3.57
0.8,35.52,113.92,79.8,3.85
0.399,36.8,69.52,56.19,2.08
0.431,32.71,171.37,48.27,2.47
0.834,23.65,171.59,56.98,4.22
0.4,27.47,107.23,83.86,1.95
0.77,37.43,158.52,81.14,3.76
0.571,24.18,167.83,82.78,3.24
0.436,30.9,120.97,40.15,2.55
0.779,27.65,132.18,50.41,3.56
0.545,37.99,147.97,72.71,2.95
0.583,26.57,166.96,75.83,3.36
0.498,22.76,70.69,63.4,2.13
0.626,33.23,66.36,54.88,2.91
0.39,27.23,141.01,55.39,2.16
0.515,32.52,65.72,64.16,2.34
0.833,23.67,72.53,40.14,3.83
0.442,30.37,110.69,71.1,2.12
0.661,28.0,81.87,65.75,2.86
0.479,30.59,167.86,62.91,2.77
0.725,35.66,99.79,48.93,3.87
0.372,37.56,129.31,47.89,2.05
0.833,34.05,61.18,44.68,3.94
0.55,34.27,121.61,81.1,2.92
0.43,30.46,157.2,79.1,2.91
0.34,23.56,176.2,66.1,2.09
0.393,32.67,141.45,52.25,2.65
0.586,24.36,84.32,74.1,2.67
0.485,25.93,103.56,46.65,2.59
